Points:0,Points:1,Points:2
0.004583333153,-8.000238449e-05,0.001923436066
0.005041666795,-8.800262003e-05,0.001923436066
0.00549999997,-9.600285557e-05,0.001923436066
0.0004583333211,8.000238267e-06,0.001923436066
0.0009166666423,1.600047653e-05,0.001923436066
0.001374999993,2.400071389e-05,0.001923436066
0.001833333285,3.200095307e-05,0.001923436066
0.002291666577,4.000119225e-05,0.001923436066
0.002749999985,4.800142779e-05,0.001923436066
0.003208333394,5.600166696e-05,0.001923436066
0.003666666569,6.400190614e-05,0.001923436066
0.004124999978,7.200214168e-05,0.001923436066
0.004583333153,8.000238449e-05,0.001923436066
0.005041666795,8.800262003e-05,0.001923436066
0.00549999997,9.600285557e-05,0.001923436066
0.0,0.0,0.002575754188
0.0004583333211,-8.000238267e-06,0.002575754188
0.0009166666423,-1.600047653e-05,0.002575754188
0.001374999993,-2.400071389e-05,0.002575754188
0.001833333285,-3.200095307e-05,0.002575754188
0.002291666577,-4.000119225e-05,0.002575754188
0.002749999985,-4.800142779e-05,0.002575754188
0.003208333394,-5.600166696e-05,0.002575754188
0.003666666569,-6.400190614e-05,0.002575754188
0.004124999978,-7.200214168e-05,0.002575754188
0.004583333153,-8.000238449e-05,0.002575754188
0.005041666795,-8.800262003e-05,0.002575754188
0.00549999997,-9.600285557e-05,0.002575754188
0.0004583333211,8.000238267e-06,0.002575754188
0.0009166666423,1.600047653e-05,0.002575754188
0.001374999993,2.400071389e-05,0.002575754188
0.001833333285,3.200095307e-05,0.002575754188
0.002291666577,4.000119225e-05,0.002575754188
0.002749999985,4.800142779e-05,0.002575754188
0.003208333394,5.600166696e-05,0.002575754188
0.003666666569,6.400190614e-05,0.002575754188
0.004124999978,7.200214168e-05,0.002575754188
0.004583333153,8.000238449e-05,0.002575754188
0.005041666795,8.800262003e-05,0.002575754188
0.00549999997,9.600285557e-05,0.002575754188
0.0,0.0,0.003233739408
0.0004583333211,-8.000238267e-06,0.003233739408
0.0009166666423,-1.600047653e-05,0.003233739408
0.001374999993,-2.400071389e-05,0.003233739408
0.001833333285,-3.200095307e-05,0.003233739408
0.002291666577,-4.000119225e-05,0.003233739408
0.002749999985,-4.800142779e-05,0.003233739408
0.003208333394,-5.600166696e-05,0.003233739408
0.003666666569,-6.400190614e-05,0.003233739408
0.004124999978,-7.200214168e-05,0.003233739408
0.004583333153,-8.000238449e-05,0.003233739408
0.005041666795,-8.800262003e-05,0.003233739408
0.00549999997,-9.600285557e-05,0.003233739408
0.0004583333211,8.000238267e-06,0.003233739408
0.0009166666423,1.600047653e-05,0.003233739408
0.001374999993,2.400071389e-05,0.003233739408
0.001833333285,3.200095307e-05,0.003233739408
0.002291666577,4.000119225e-05,0.003233739408
0.002749999985,4.800142779e-05,0.003233739408
0.003208333394,5.600166696e-05,0.003233739408
0.003666666569,6.400190614e-05,0.003233739408
0.004124999978,7.200214168e-05,0.003233739408
0.004583333153,8.000238449e-05,0.003233739408
0.005041666795,8.800262003e-05,0.003233739408
0.00549999997,9.600285557e-05,0.003233739408
0.0,0.0,0.003897441551
0.0004583333211,-8.000238267e-06,0.003897441551
0.0009166666423,-1.600047653e-05,0.003897441551
0.001374999993,-2.400071389e-05,0.003897441551
0.001833333285,-3.200095307e-05,0.003897441551
0.002291666577,-4.000119225e-05,0.003897441551
0.002749999985,-4.800142779e-05,0.003897441551
0.003208333394,-5.600166696e-05,0.003897441551
0.003666666569,-6.400190614e-05,0.003897441551
0.004124999978,-7.200214168e-05,0.003897441551
0.004583333153,-8.000238449e-05,0.003897441551
0.005041666795,-8.800262003e-05,0.003897441551
0.00549999997,-9.600285557e-05,0.003897441551
0.0004583333211,8.000238267e-06,0.003897441551
0.0009166666423,1.600047653e-05,0.003897441551
0.001374999993,2.400071389e-05,0.003897441551
0.001833333285,3.200095307e-05,0.003897441551
0.002291666577,4.000119225e-05,0.003897441551
0.002749999985,4.800142779e-05,0.003897441551
0.003208333394,5.600166696e-05,0.003897441551
0.003666666569,6.400190614e-05,0.003897441551
0.004124999978,7.200214168e-05,0.003897441551
0.004583333153,8.000238449e-05,0.003897441551
0.005041666795,8.800262003e-05,0.003897441551
0.00549999997,9.600285557e-05,0.003897441551
0.0,0.0,0.004566909745
0.0004583333211,-8.000238267e-06,0.004566909745
0.0009166666423,-1.600047653e-05,0.004566909745
0.001374999993,-2.400071389e-05,0.004566909745
0.001833333285,-3.200095307e-05,0.004566909745
0.002291666577,-4.000119225e-05,0.004566909745
0.002749999985,-4.800142779e-05,0.004566909745
0.003208333394,-5.600166696e-05,0.004566909745
0.003666666569,-6.400190614e-05,0.004566909745
0.004124999978,-7.200214168e-05,0.004566909745
0.004583333153,-8.000238449e-05,0.004566909745
0.005041666795,-8.800262003e-05,0.004566909745
0.00549999997,-9.600285557e-05,0.004566909745
0.0004583333211,8.000238267e-06,0.004566909745
0.0009166666423,1.600047653e-05,0.004566909745
0.001374999993,2.400071389e-05,0.004566909745
0.001833333285,3.200095307e-05,0.004566909745
0.002291666577,4.000119225e-05,0.004566909745
0.002749999985,4.800142779e-05,0.004566909745
0.003208333394,5.600166696e-05,0.004566909745
0.003666666569,6.400190614e-05,0.004566909745
0.004124999978,7.200214168e-05,0.004566909745
0.004583333153,8.000238449e-05,0.004566909745
0.005041666795,8.800262003e-05,0.004566909745
0.00549999997,9.600285557e-05,0.004566909745
0.0,0.0,0.005242194049
0.0004583333211,-8.000238267e-06,0.005242194049
0.0009166666423,-1.600047653e-05,0.005242194049
0.001374999993,-2.400071389e-05,0.005242194049
0.001833333285,-3.200095307e-05,0.005242194049
0.002291666577,-4.000119225e-05,0.005242194049
0.002749999985,-4.800142779e-05,0.005242194049
0.003208333394,-5.600166696e-05,0.005242194049
0.003666666569,-6.400190614e-05,0.005242194049
0.004124999978,-7.200214168e-05,0.005242194049
0.004583333153,-8.000238449e-05,0.005242194049
0.005041666795,-8.800262003e-05,0.005242194049
0.00549999997,-9.600285557e-05,0.005242194049
0.0004583333211,8.000238267e-06,0.005242194049
0.0009166666423,1.600047653e-05,0.005242194049
0.001374999993,2.400071389e-05,0.005242194049
0.001833333285,3.200095307e-05,0.005242194049
0.002291666577,4.000119225e-05,0.005242194049
0.002749999985,4.800142779e-05,0.005242194049
0.003208333394,5.600166696e-05,0.005242194049
0.003666666569,6.400190614e-05,0.005242194049
0.004124999978,7.200214168e-05,0.005242194049
0.004583333153,8.000238449e-05,0.005242194049
0.005041666795,8.800262003e-05,0.005242194049
0.00549999997,9.600285557e-05,0.005242194049
0.0,0.0,0.005923345685
0.0004583333211,-8.000238267e-06,0.005923345685
0.0009166666423,-1.600047653e-05,0.005923345685
0.001374999993,-2.400071389e-05,0.005923345685
0.001833333285,-3.200095307e-05,0.005923345685
0.002291666577,-4.000119225e-05,0.005923345685
0.002749999985,-4.800142779e-05,0.005923345685
0.003208333394,-5.600166696e-05,0.005923345685
0.003666666569,-6.400190614e-05,0.005923345685
0.004124999978,-7.200214168e-05,0.005923345685
0.004583333153,-8.000238449e-05,0.005923345685
0.005041666795,-8.800262003e-05,0.005923345685
0.00549999997,-9.600285557e-05,0.005923345685
0.0004583333211,8.000238267e-06,0.005923345685
0.0009166666423,1.600047653e-05,0.005923345685
0.001374999993,2.400071389e-05,0.005923345685
0.001833333285,3.200095307e-05,0.005923345685
0.002291666577,4.000119225e-05,0.005923345685
0.002749999985,4.800142779e-05,0.005923345685
0.003208333394,5.600166696e-05,0.005923345685
0.003666666569,6.400190614e-05,0.005923345685
0.004124999978,7.200214168e-05,0.005923345685
0.004583333153,8.000238449e-05,0.005923345685
0.005041666795,8.800262003e-05,0.005923345685
0.00549999997,9.600285557e-05,0.005923345685
0.0,0.0,0.006610414945
0.0004583333211,-8.000238267e-06,0.006610414945
0.0009166666423,-1.600047653e-05,0.006610414945
0.001374999993,-2.400071389e-05,0.006610414945
0.001833333285,-3.200095307e-05,0.006610414945
0.002291666577,-4.000119225e-05,0.006610414945
0.002749999985,-4.800142779e-05,0.006610414945
0.003208333394,-5.600166696e-05,0.006610414945
0.003666666569,-6.400190614e-05,0.006610414945
0.004124999978,-7.200214168e-05,0.006610414945
0.004583333153,-8.000238449e-05,0.006610414945
0.005041666795,-8.800262003e-05,0.006610414945
0.00549999997,-9.600285557e-05,0.006610414945
0.0004583333211,8.000238267e-06,0.006610414945
0.0009166666423,1.600047653e-05,0.006610414945
0.001374999993,2.400071389e-05,0.006610414945
0.001833333285,3.200095307e-05,0.006610414945
0.002291666577,4.000119225e-05,0.006610414945
0.002749999985,4.800142779e-05,0.006610414945
0.003208333394,5.600166696e-05,0.006610414945
0.003666666569,6.400190614e-05,0.006610414945
0.004124999978,7.200214168e-05,0.006610414945
0.004583333153,8.000238449e-05,0.006610414945
0.005041666795,8.800262003e-05,0.006610414945
0.00549999997,9.600285557e-05,0.006610414945
0.0,0.0,0.007303453516
0.0004583333211,-8.000238267e-06,0.007303453516
0.0009166666423,-1.600047653e-05,0.007303453516
0.001374999993,-2.400071389e-05,0.007303453516
0.001833333285,-3.200095307e-05,0.007303453516
0.002291666577,-4.000119225e-05,0.007303453516
0.002749999985,-4.800142779e-05,0.007303453516
0.003208333394,-5.600166696e-05,0.007303453516
0.003666666569,-6.400190614e-05,0.007303453516
0.004124999978,-7.200214168e-05,0.007303453516
0.004583333153,-8.000238449e-05,0.007303453516
0.005041666795,-8.800262003e-05,0.007303453516
0.00549999997,-9.600285557e-05,0.007303453516
0.0004583333211,8.000238267e-06,0.007303453516
0.0009166666423,1.600047653e-05,0.007303453516
0.001374999993,2.400071389e-05,0.007303453516
0.001833333285,3.200095307e-05,0.007303453516
0.002291666577,4.000119225e-05,0.007303453516
0.002749999985,4.800142779e-05,0.007303453516
0.003208333394,5.600166696e-05,0.007303453516
0.003666666569,6.400190614e-05,0.007303453516
0.004124999978,7.200214168e-05,0.007303453516
0.004583333153,8.000238449e-05,0.007303453516
0.005041666795,8.800262003e-05,0.007303453516
0.00549999997,9.600285557e-05,0.007303453516
0.0,0.0,0.008002513088
0.0004583333211,-8.000238267e-06,0.008002513088
0.0009166666423,-1.600047653e-05,0.008002513088
0.001374999993,-2.400071389e-05,0.008002513088
0.001833333285,-3.200095307e-05,0.008002513088
0.002291666577,-4.000119225e-05,0.008002513088
0.002749999985,-4.800142779e-05,0.008002513088
0.003208333394,-5.600166696e-05,0.008002513088
0.003666666569,-6.400190614e-05,0.008002513088
0.004124999978,-7.200214168e-05,0.008002513088
0.004583333153,-8.000238449e-05,0.008002513088
0.005041666795,-8.800262003e-05,0.008002513088
0.00549999997,-9.600285557e-05,0.008002513088
0.0004583333211,8.000238267e-06,0.008002513088
0.0009166666423,1.600047653e-05,0.008002513088
0.001374999993,2.400071389e-05,0.008002513088
0.001833333285,3.200095307e-05,0.008002513088
0.002291666577,4.000119225e-05,0.008002513088
0.002749999985,4.800142779e-05,0.008002513088
0.003208333394,5.600166696e-05,0.008002513088
0.003666666569,6.400190614e-05,0.008002513088
0.004124999978,7.200214168e-05,0.008002513088
0.004583333153,8.000238449e-05,0.008002513088
0.005041666795,8.800262003e-05,0.008002513088
0.00549999997,9.600285557e-05,0.008002513088
0.0,0.0,0.008707646281
0.0004583333211,-8.000238267e-06,0.008707646281
0.0009166666423,-1.600047653e-05,0.008707646281
0.001374999993,-2.400071389e-05,0.008707646281
0.001833333285,-3.200095307e-05,0.008707646281
0.002291666577,-4.000119225e-05,0.008707646281
0.002749999985,-4.800142779e-05,0.008707646281
0.003208333394,-5.600166696e-05,0.008707646281
0.003666666569,-6.400190614e-05,0.008707646281
0.004124999978,-7.200214168e-05,0.008707646281
0.004583333153,-8.000238449e-05,0.008707646281
0.005041666795,-8.800262003e-05,0.008707646281
0.00549999997,-9.600285557e-05,0.008707646281
0.0004583333211,8.000238267e-06,0.008707646281
0.0009166666423,1.600047653e-05,0.008707646281
0.001374999993,2.400071389e-05,0.008707646281
0.001833333285,3.200095307e-05,0.008707646281
0.002291666577,4.000119225e-05,0.008707646281
0.002749999985,4.800142779e-05,0.008707646281
0.003208333394,5.600166696e-05,0.008707646281
0.003666666569,6.400190614e-05,0.008707646281
0.004124999978,7.200214168e-05,0.008707646281
0.004583333153,8.000238449e-05,0.008707646281
0.005041666795,8.800262003e-05,0.008707646281
0.00549999997,9.600285557e-05,0.008707646281
0.0,0.0,0.009418905713
0.0004583333211,-8.000238267e-06,0.009418905713
0.0009166666423,-1.600047653e-05,0.009418905713
0.001374999993,-2.400071389e-05,0.009418905713
0.001833333285,-3.200095307e-05,0.009418905713
0.002291666577,-4.000119225e-05,0.009418905713
0.002749999985,-4.800142779e-05,0.009418905713
0.003208333394,-5.600166696e-05,0.009418905713
0.003666666569,-6.400190614e-05,0.009418905713
0.004124999978,-7.200214168e-05,0.009418905713
0.004583333153,-8.000238449e-05,0.009418905713
0.005041666795,-8.800262003e-05,0.009418905713
0.00549999997,-9.600285557e-05,0.009418905713
0.0004583333211,8.000238267e-06,0.009418905713
0.0009166666423,1.600047653e-05,0.009418905713
0.001374999993,2.400071389e-05,0.009418905713
0.001833333285,3.200095307e-05,0.009418905713
0.002291666577,4.000119225e-05,0.009418905713
0.002749999985,4.800142779e-05,0.009418905713
0.003208333394,5.600166696e-05,0.009418905713
0.003666666569,6.400190614e-05,0.009418905713
0.004124999978,7.200214168e-05,0.009418905713
0.004583333153,8.000238449e-05,0.009418905713
0.005041666795,8.800262003e-05,0.009418905713
0.00549999997,9.600285557e-05,0.009418905713
0.0,0.0,0.01013634447
0.0004583333211,-8.000238267e-06,0.01013634447
0.0009166666423,-1.600047653e-05,0.01013634447
0.001374999993,-2.400071389e-05,0.01013634447
0.001833333285,-3.200095307e-05,0.01013634447
0.002291666577,-4.000119225e-05,0.01013634447
0.002749999985,-4.800142779e-05,0.01013634447
0.003208333394,-5.600166696e-05,0.01013634447
0.003666666569,-6.400190614e-05,0.01013634447
0.004124999978,-7.200214168e-05,0.01013634447
0.004583333153,-8.000238449e-05,0.01013634447
0.005041666795,-8.800262003e-05,0.01013634447
0.00549999997,-9.600285557e-05,0.01013634447
0.0004583333211,8.000238267e-06,0.01013634447
0.0009166666423,1.600047653e-05,0.01013634447
0.001374999993,2.400071389e-05,0.01013634447
0.001833333285,3.200095307e-05,0.01013634447
0.002291666577,4.000119225e-05,0.01013634447
0.002749999985,4.800142779e-05,0.01013634447
0.003208333394,5.600166696e-05,0.01013634447
0.003666666569,6.400190614e-05,0.01013634447
0.004124999978,7.200214168e-05,0.01013634447
0.004583333153,8.000238449e-05,0.01013634447
0.005041666795,8.800262003e-05,0.01013634447
0.00549999997,9.600285557e-05,0.01013634447
0.0,0.0,0.01086001657
0.0004583333211,-8.000238267e-06,0.01086001657
0.0009166666423,-1.600047653e-05,0.01086001657
0.001374999993,-2.400071389e-05,0.01086001657
0.001833333285,-3.200095307e-05,0.01086001657
0.002291666577,-4.000119225e-05,0.01086001657
0.002749999985,-4.800142779e-05,0.01086001657
0.003208333394,-5.600166696e-05,0.01086001657
0.003666666569,-6.400190614e-05,0.01086001657
0.004124999978,-7.200214168e-05,0.01086001657
0.004583333153,-8.000238449e-05,0.01086001657
0.005041666795,-8.800262003e-05,0.01086001657
0.00549999997,-9.600285557e-05,0.01086001657
0.0004583333211,8.000238267e-06,0.01086001657
0.0009166666423,1.600047653e-05,0.01086001657
0.001374999993,2.400071389e-05,0.01086001657
0.001833333285,3.200095307e-05,0.01086001657
0.002291666577,4.000119225e-05,0.01086001657
0.002749999985,4.800142779e-05,0.01086001657
0.003208333394,5.600166696e-05,0.01086001657
0.003666666569,6.400190614e-05,0.01086001657
0.004124999978,7.200214168e-05,0.01086001657
0.004583333153,8.000238449e-05,0.01086001657
0.005041666795,8.800262003e-05,0.01086001657
0.00549999997,9.600285557e-05,0.01086001657
0.0,0.0,0.01158997603
0.0004583333211,-8.000238267e-06,0.01158997603
0.0009166666423,-1.600047653e-05,0.01158997603
0.001374999993,-2.400071389e-05,0.01158997603
0.001833333285,-3.200095307e-05,0.01158997603
0.002291666577,-4.000119225e-05,0.01158997603
0.002749999985,-4.800142779e-05,0.01158997603
0.003208333394,-5.600166696e-05,0.01158997603
0.003666666569,-6.400190614e-05,0.01158997603
0.004124999978,-7.200214168e-05,0.01158997603
0.004583333153,-8.000238449e-05,0.01158997603
0.005041666795,-8.800262003e-05,0.01158997603
0.00549999997,-9.600285557e-05,0.01158997603
0.0004583333211,8.000238267e-06,0.01158997603
0.0009166666423,1.600047653e-05,0.01158997603
0.001374999993,2.400071389e-05,0.01158997603
0.001833333285,3.200095307e-05,0.01158997603
0.002291666577,4.000119225e-05,0.01158997603
0.002749999985,4.800142779e-05,0.01158997603
0.003208333394,5.600166696e-05,0.01158997603
0.003666666569,6.400190614e-05,0.01158997603
0.004124999978,7.200214168e-05,0.01158997603
0.004583333153,8.000238449e-05,0.01158997603
0.005041666795,8.800262003e-05,0.01158997603
0.00549999997,9.600285557e-05,0.01158997603
0.0,0.0,0.01232627686
0.0004583333211,-8.000238267e-06,0.01232627686
0.0009166666423,-1.600047653e-05,0.01232627686
0.001374999993,-2.400071389e-05,0.01232627686
0.001833333285,-3.200095307e-05,0.01232627686
0.002291666577,-4.000119225e-05,0.01232627686
0.002749999985,-4.800142779e-05,0.01232627686
0.003208333394,-5.600166696e-05,0.01232627686
0.003666666569,-6.400190614e-05,0.01232627686
0.004124999978,-7.200214168e-05,0.01232627686
0.004583333153,-8.000238449e-05,0.01232627686
0.005041666795,-8.800262003e-05,0.01232627686
0.00549999997,-9.600285557e-05,0.01232627686
0.0004583333211,8.000238267e-06,0.01232627686
0.0009166666423,1.600047653e-05,0.01232627686
0.001374999993,2.400071389e-05,0.01232627686
0.001833333285,3.200095307e-05,0.01232627686
0.002291666577,4.000119225e-05,0.01232627686
0.002749999985,4.800142779e-05,0.01232627686
0.003208333394,5.600166696e-05,0.01232627686
0.003666666569,6.400190614e-05,0.01232627686
0.004124999978,7.200214168e-05,0.01232627686
0.004583333153,8.000238449e-05,0.01232627686
0.005041666795,8.800262003e-05,0.01232627686
0.00549999997,9.600285557e-05,0.01232627686
0.0,0.0,0.01306897495
0.0004583333211,-8.000238267e-06,0.01306897495
0.0009166666423,-1.600047653e-05,0.01306897495
0.001374999993,-2.400071389e-05,0.01306897495
0.001833333285,-3.200095307e-05,0.01306897495
0.002291666577,-4.000119225e-05,0.01306897495
0.002749999985,-4.800142779e-05,0.01306897495
0.003208333394,-5.600166696e-05,0.01306897495
0.003666666569,-6.400190614e-05,0.01306897495
0.004124999978,-7.200214168e-05,0.01306897495
0.004583333153,-8.000238449e-05,0.01306897495
0.005041666795,-8.800262003e-05,0.01306897495
0.00549999997,-9.600285557e-05,0.01306897495
0.0004583333211,8.000238267e-06,0.01306897495
0.0009166666423,1.600047653e-05,0.01306897495
0.001374999993,2.400071389e-05,0.01306897495
0.001833333285,3.200095307e-05,0.01306897495
0.002291666577,4.000119225e-05,0.01306897495
0.002749999985,4.800142779e-05,0.01306897495
0.003208333394,5.600166696e-05,0.01306897495
0.003666666569,6.400190614e-05,0.01306897495
0.004124999978,7.200214168e-05,0.01306897495
0.004583333153,8.000238449e-05,0.01306897495
0.005041666795,8.800262003e-05,0.01306897495
0.00549999997,9.600285557e-05,0.01306897495
0.0,0.0,0.01381812524
0.0004583333211,-8.000238267e-06,0.01381812524
0.0009166666423,-1.600047653e-05,0.01381812524
0.001374999993,-2.400071389e-05,0.01381812524
0.001833333285,-3.200095307e-05,0.01381812524
0.002291666577,-4.000119225e-05,0.01381812524
0.002749999985,-4.800142779e-05,0.01381812524
0.003208333394,-5.600166696e-05,0.01381812524
0.003666666569,-6.400190614e-05,0.01381812524
0.004124999978,-7.200214168e-05,0.01381812524
0.004583333153,-8.000238449e-05,0.01381812524
0.005041666795,-8.800262003e-05,0.01381812524
0.00549999997,-9.600285557e-05,0.01381812524
0.0004583333211,8.000238267e-06,0.01381812524
0.0009166666423,1.600047653e-05,0.01381812524
0.001374999993,2.400071389e-05,0.01381812524
0.001833333285,3.200095307e-05,0.01381812524
0.002291666577,4.000119225e-05,0.01381812524
0.002749999985,4.800142779e-05,0.01381812524
0.003208333394,5.600166696e-05,0.01381812524
0.003666666569,6.400190614e-05,0.01381812524
0.004124999978,7.200214168e-05,0.01381812524
0.004583333153,8.000238449e-05,0.01381812524
0.005041666795,8.800262003e-05,0.01381812524
0.00549999997,9.600285557e-05,0.01381812524
0.0,0.0,0.01457378455
0.0004583333211,-8.000238267e-06,0.01457378455
0.0009166666423,-1.600047653e-05,0.01457378455
0.001374999993,-2.400071389e-05,0.01457378455
0.001833333285,-3.200095307e-05,0.01457378455
0.002291666577,-4.000119225e-05,0.01457378455
0.002749999985,-4.800142779e-05,0.01457378455
0.003208333394,-5.600166696e-05,0.01457378455
0.003666666569,-6.400190614e-05,0.01457378455
0.004124999978,-7.200214168e-05,0.01457378455
0.004583333153,-8.000238449e-05,0.01457378455
0.005041666795,-8.800262003e-05,0.01457378455
0.00549999997,-9.600285557e-05,0.01457378455
0.0004583333211,8.000238267e-06,0.01457378455
0.0009166666423,1.600047653e-05,0.01457378455
0.001374999993,2.400071389e-05,0.01457378455
0.001833333285,3.200095307e-05,0.01457378455
0.002291666577,4.000119225e-05,0.01457378455
0.002749999985,4.800142779e-05,0.01457378455
0.003208333394,5.600166696e-05,0.01457378455
0.003666666569,6.400190614e-05,0.01457378455
0.004124999978,7.200214168e-05,0.01457378455
0.004583333153,8.000238449e-05,0.01457378455
0.005041666795,8.800262003e-05,0.01457378455
0.00549999997,9.600285557e-05,0.01457378455
0.0,0.0,0.01533600874
0.0004583333211,-8.000238267e-06,0.01533600874
0.0009166666423,-1.600047653e-05,0.01533600874
0.001374999993,-2.400071389e-05,0.01533600874
0.001833333285,-3.200095307e-05,0.01533600874
0.002291666577,-4.000119225e-05,0.01533600874
0.002749999985,-4.800142779e-05,0.01533600874
0.003208333394,-5.600166696e-05,0.01533600874
0.003666666569,-6.400190614e-05,0.01533600874
0.004124999978,-7.200214168e-05,0.01533600874
0.004583333153,-8.000238449e-05,0.01533600874
0.005041666795,-8.800262003e-05,0.01533600874
0.00549999997,-9.600285557e-05,0.01533600874
0.0004583333211,8.000238267e-06,0.01533600874
0.0009166666423,1.600047653e-05,0.01533600874
0.001374999993,2.400071389e-05,0.01533600874
0.001833333285,3.200095307e-05,0.01533600874
0.002291666577,4.000119225e-05,0.01533600874
0.002749999985,4.800142779e-05,0.01533600874
0.003208333394,5.600166696e-05,0.01533600874
0.003666666569,6.400190614e-05,0.01533600874
0.004124999978,7.200214168e-05,0.01533600874
0.004583333153,8.000238449e-05,0.01533600874
0.005041666795,8.800262003e-05,0.01533600874
0.00549999997,9.600285557e-05,0.01533600874
0.0,0.0,0.01610485651
0.0004583333211,-8.000238267e-06,0.01610485651
0.0009166666423,-1.600047653e-05,0.01610485651
0.001374999993,-2.400071389e-05,0.01610485651
0.001833333285,-3.200095307e-05,0.01610485651
0.002291666577,-4.000119225e-05,0.01610485651
0.002749999985,-4.800142779e-05,0.01610485651
0.003208333394,-5.600166696e-05,0.01610485651
0.003666666569,-6.400190614e-05,0.01610485651
0.004124999978,-7.200214168e-05,0.01610485651
0.004583333153,-8.000238449e-05,0.01610485651
0.005041666795,-8.800262003e-05,0.01610485651
0.00549999997,-9.600285557e-05,0.01610485651
0.0004583333211,8.000238267e-06,0.01610485651
0.0009166666423,1.600047653e-05,0.01610485651
0.001374999993,2.400071389e-05,0.01610485651
0.001833333285,3.200095307e-05,0.01610485651
0.002291666577,4.000119225e-05,0.01610485651
0.002749999985,4.800142779e-05,0.01610485651
0.003208333394,5.600166696e-05,0.01610485651
0.003666666569,6.400190614e-05,0.01610485651
0.004124999978,7.200214168e-05,0.01610485651
0.004583333153,8.000238449e-05,0.01610485651
0.005041666795,8.800262003e-05,0.01610485651
0.00549999997,9.600285557e-05,0.01610485651
0.0,0.0,0.01688038185
